,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
179,149897,27in FHD Monitor,1,"[149.99, 11]",NA,NA
180,149898,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
181,149899,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
182,149900,Google Phone,1,"[600, 8]",NA,NA
183,149901,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
184,149902,Flatscreen Tv,1,"[300, 7]",NA,NA
185,149903,iphone,1,"[700, 10]",NA,NA
186,149904,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
187,149905,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
188,149906,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
189,149907,27in FHD Monitor,1,"[149.99, 11]",NA,NA
190,149908,Google Phone,1,"[600, 8]",NA,NA
191,149909,wired Headphones,1,"[11.99, 26]",NA,NA
192,149910,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
193,149911,20in Monitor,1,"[109.99, 6]",NA,NA
194,149912,wired Headphones,1,"[11.99, 26]",NA,NA
195,149913,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
196,149914,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
197,149915,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
198,149916,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
199,149917,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
200,149918,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
201,149919,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
202,149920,Apple Airpods Headphones,1,"[150, 22]",NA,NA
203,149921,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
204,149922,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
205,149923,27in 4k Gaming Monitor,1,"[389.99, 9]",NA,NA
206,149924,iphone,1,"[700, 10]",NA,NA
207,149925,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
208,149926,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
209,149927,20in Monitor,1,"[109.99, 6]",NA,NA
210,149928,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
211,149929,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
212,149930,wired Headphones,1,"[11.99, 26]",NA,NA
213,149931,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
214,149932,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
215,149933,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
216,149934,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
217,149935,iphone,1,"[700, 10]",NA,NA
218,149936,27in FHD Monitor,1,"[149.99, 11]",NA,NA
219,149937,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
220,149938,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
221,149939,20in Monitor,1,"[109.99, 6]",NA,NA
222,149940,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
223,149941,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
224,149942,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
225,149943,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
226,149944,wired Headphones,1,"[11.99, 26]",NA,NA
227,149945,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
228,149946,27in 4k Gaming Monitor,1,"[389.99, 9]",NA,NA
229,149947,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
230,149948,Google Phone,1,"[600, 8]",NA,NA
231,149949,Apple Airpods Headphones,1,"[150, 22]",NA,NA
232,149950,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
233,149951,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
234,149952,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
235,149953,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
236,149954,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
237,149955,Apple Airpods Headphones,1,"[150, 22]",NA,NA
238,149956,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
239,149957,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
240,149958,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
241,149959,wired Headphones,1,"[11.99, 26]",NA,NA
242,149960,Apple Airpods Headphones,1,"[150, 22]",NA,NA
243,149961,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
244,149962,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
245,149963,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
246,149964,wired Headphones,1,"[11.99, 26]",NA,NA
247,149965,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
248,149966,Google Phone,1,"[600, 8]",NA,NA
249,149967,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
250,149968,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
251,149969,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
252,149970,iphone,1,"[700, 10]",NA,NA
253,149971,Flatscreen Tv,1,"[300, 7]",NA,NA
254,149972,wired Headphones,1,"[11.99, 26]",NA,NA
255,149973,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
256,149974,Thinkpad Laptop,1,"[999.99, 6]",NA,NA
257,149975,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
258,149976,20in Monitor,1,"[109.99, 6]",NA,NA
259,149977,27in 4k Gaming Monitor,1,"[389.99, 9]",NA,NA
260,149978,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
261,149979,Flatscreen Tv,1,"[300, 7]",NA,NA
262,149980,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
263,149981,Apple Airpods Headphones,1,"[150, 22]",NA,NA
264,149982,20in Monitor,1,"[109.99, 6]",NA,NA
265,149983,Flatscreen Tv,1,"[300, 7]",NA,NA
266,149984,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
267,149985,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
268,149986,iphone,1,"[700, 10]",NA,NA
269,149987,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
270,149988,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
271,149989,20in Monitor,1,"[109.99, 6]",NA,NA
272,149990,wired Headphones,1,"[11.99, 26]",NA,NA
273,149991,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
274,149992,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
275,149993,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
276,149994,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
277,149995,27in FHD Monitor,1,"[149.99, 11]",NA,NA
278,149996,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
279,149997,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
280,149998,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
281,149999,Google Phone,1,"[600, 8]",NA,NA
282,150000,Apple Airpods Headphones,1,"[150, 22]",NA,NA
283,150001,Flatscreen Tv,1,"[300, 7]",NA,NA
284,150002,iphone,1,"[700, 10]",NA,NA
285,150003,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
286,150004,wired Headphones,1,"[11.99, 26]",NA,NA
287,150005,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
288,150006,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
289,150007,20in Monitor,1,"[109.99, 6]",NA,NA
290,150008,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
291,150009,wired Headphones,1,"[11.99, 26]",NA,NA
292,150010,Google Phone,1,"[600, 8]",NA,NA
293,150011,Flatscreen Tv,1,"[300, 7]",NA,NA
294,150012,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
295,150013,wired Headphones,1,"[11.99, 26]",NA,NA
296,150014,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
297,150015,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
298,150016,Apple Airpods Headphones,1,"[150, 22]",NA,NA
299,150017,Thinkpad Laptop,1,"[999.99, 6]",NA,NA
300,150018,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
301,150019,Flatscreen Tv,1,"[300, 7]",NA,NA
302,150020,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
303,150021,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
304,150022,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
305,150023,27in 4k Gaming Monitor,1,"[389.99, 9]",NA,NA
306,150024,27in 4k Gaming Monitor,1,"[389.99, 9]",NA,NA
307,150025,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
308,150026,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
309,150027,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
310,150028,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
311,150029,wired Headphones,1,"[11.99, 26]",NA,NA
312,150030,LG Dryer,1,"[600.0, 1]",NA,NA
313,150031,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
314,150032,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
315,150033,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
316,150034,Apple Airpods Headphones,1,"[150, 22]",NA,NA
317,150035,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
318,150036,Flatscreen Tv,1,"[300, 7]",NA,NA
319,150037,wired Headphones,1,"[11.99, 26]",NA,NA
320,150038,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
321,150039,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
322,150040,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
323,150041,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
324,150042,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
325,150043,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
326,150044,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
327,150045,27in FHD Monitor,1,"[149.99, 11]",NA,NA
328,150046,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
329,150047,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
330,150048,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
331,150049,Google Phone,1,"[600, 8]",NA,NA
332,150050,Flatscreen Tv,1,"[300, 7]",NA,NA
333,150051,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
334,150052,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
335,150053,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
336,150054,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
337,150055,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
338,150056,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
339,150057,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
340,150058,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
341,150059,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
342,150060,wired Headphones,1,"[11.99, 26]",NA,NA
343,150061,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
344,150062,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
345,150063,27in FHD Monitor,1,"[149.99, 11]",NA,NA
346,150064,wired Headphones,1,"[11.99, 26]",NA,NA
347,150065,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
348,150066,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
349,150067,27in 4k Gaming Monitor,1,"[389.99, 9]",NA,NA
350,150068,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
351,150069,wired Headphones,1,"[11.99, 26]",NA,NA
352,150070,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
353,150071,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
354,150072,Apple Airpods Headphones,1,"[150, 22]",NA,NA
355,150073,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
356,150074,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
357,150075,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
358,150076,Google Phone,1,"[600, 8]",NA,NA
359,150077,Verybad Phone,1,"[400, 3]",NA,NA
360,150078,LG Dryer,1,"[600.0, 1]",NA,NA
361,150079,20in Monitor,1,"[109.99, 6]",NA,NA
362,150080,wired Headphones,1,"[11.99, 26]",NA,NA
363,150081,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
364,150082,Apple Airpods Headphones,1,"[150, 22]",NA,NA
365,150083,Apple Airpods Headphones,1,"[150, 22]",NA,NA
366,150084,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
367,150085,27in FHD Monitor,1,"[149.99, 11]",NA,NA
368,150086,Google Phone,1,"[600, 8]",NA,NA
369,150087,Flatscreen Tv,1,"[300, 7]",NA,NA
370,150088,Apple Airpods Headphones,1,"[150, 22]",NA,NA
371,150089,27in 4k Gaming Monitor,1,"[389.99, 9]",NA,NA
372,150090,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
373,150091,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
374,150092,wired Headphones,1,"[11.99, 26]",NA,NA
375,150093,Thinkpad Laptop,1,"[999.99, 6]",NA,NA
376,150094,LG Washing Machine,1,"[600.0, 1]",NA,NA
377,150095,wired Headphones,1,"[11.99, 26]",NA,NA
378,150096,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
379,150097,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
380,150098,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
381,150099,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
382,150100,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
383,150101,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
384,150102,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
385,150103,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
386,150104,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
387,150105,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
388,150106,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
389,150107,Google Phone,1,"[600, 8]",NA,NA
390,150108,Apple Airpods Headphones,1,"[150, 22]",NA,NA
391,150109,iphone,1,"[700, 10]",NA,NA
392,150110,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
393,150111,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
394,150112,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
395,150113,Apple Airpods Headphones,1,"[150, 22]",NA,NA
396,150114,LG Dryer,1,"[600.0, 1]",NA,NA
397,150115,27in FHD Monitor,1,"[149.99, 11]",NA,NA
398,150116,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
399,150117,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
400,150118,Apple Airpods Headphones,1,"[150, 22]",NA,NA
401,150119,Google Phone,1,"[600, 8]",NA,NA
402,150120,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
403,150121,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
404,150122,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
405,150123,wired Headphones,1,"[11.99, 26]",NA,NA
406,150124,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
407,150125,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
408,150126,Thinkpad Laptop,1,"[999.99, 6]",NA,NA
409,150127,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
410,150128,Apple Airpods Headphones,1,"[150, 22]",NA,NA
411,150129,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
412,150130,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
413,150131,Apple Airpods Headphones,1,"[150, 22]",NA,NA
414,150132,iphone,1,"[700, 10]",NA,NA
415,150133,wired Headphones,1,"[11.99, 26]",NA,NA
416,150134,27in 4k Gaming Monitor,1,"[389.99, 9]",NA,NA
417,150135,Apple Airpods Headphones,1,"[150, 22]",NA,NA
418,150136,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
