,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
66,212978,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
67,212979,Thinkpad Laptop,1,"[999.99, 6]",NA,NA
68,212980,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
69,212981,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
70,212982,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
71,212983,wired Headphones,1,"[11.99, 26]",NA,NA
72,212984,27in FHD Monitor,1,"[149.99, 11]",NA,NA
73,212985,Apple Airpods Headphones,1,"[150, 22]",NA,NA
74,212986,iphone,1,"[700, 10]",NA,NA
75,212987,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
76,212988,iphone,1,"[700, 10]",NA,NA
77,212989,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
78,212990,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
79,212991,Flatscreen Tv,1,"[300, 7]",NA,NA
80,212992,27in 4k Gaming Monitor,1,"[389.99, 9]",NA,NA
81,212993,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
82,212994,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
83,212995,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
84,212996,27in 4k Gaming Monitor,1,"[389.99, 9]",NA,NA
85,212997,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
86,212998,Thinkpad Laptop,1,"[999.99, 6]",NA,NA
87,212999,27in FHD Monitor,1,"[149.99, 11]",NA,NA
88,213000,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
89,213001,Flatscreen Tv,1,"[300, 7]",NA,NA
90,213002,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
91,213003,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
92,213004,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
93,213005,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
94,213006,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
95,213007,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
96,213008,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
97,213009,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
98,213010,LG Dryer,1,"[600.0, 1]",NA,NA
99,213011,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
100,213012,iphone,1,"[700, 10]",NA,NA
101,213013,27in 4k Gaming Monitor,1,"[389.99, 9]",NA,NA
102,213014,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
103,213015,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
104,213016,Thinkpad Laptop,1,"[999.99, 6]",NA,NA
105,213017,Apple Airpods Headphones,1,"[150, 22]",NA,NA
106,213018,wired Headphones,1,"[11.99, 26]",NA,NA
107,213019,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
108,213020,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
109,213021,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
110,213022,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
111,213023,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
112,213024,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
113,213025,Apple Airpods Headphones,1,"[150, 22]",NA,NA
114,213026,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
115,213027,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
116,213028,Google Phone,1,"[600, 8]",NA,NA
117,213029,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
118,213030,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
119,213031,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
120,213032,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
121,213033,Apple Airpods Headphones,1,"[150, 22]",NA,NA
122,213034,27in 4k Gaming Monitor,1,"[389.99, 9]",NA,NA
123,213035,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
124,213036,Apple Airpods Headphones,1,"[150, 22]",NA,NA
125,213037,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
126,213038,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
127,213039,wired Headphones,1,"[11.99, 26]",NA,NA
128,213040,Apple Airpods Headphones,1,"[150, 22]",NA,NA
129,213041,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
130,213042,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
131,213043,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
132,213044,Apple Airpods Headphones,1,"[150, 22]",NA,NA
133,213045,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
134,213046,Verybad Phone,1,"[400, 3]",NA,NA
135,213047,Google Phone,1,"[600, 8]",NA,NA
136,213048,wired Headphones,1,"[11.99, 26]",NA,NA
137,213049,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
138,213050,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
139,213051,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
140,213052,iphone,1,"[700, 10]",NA,NA
141,213053,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
142,213054,wired Headphones,1,"[11.99, 26]",NA,NA
143,213055,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
144,213056,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
145,213057,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
146,213058,wired Headphones,1,"[11.99, 26]",NA,NA
147,213059,Apple Airpods Headphones,1,"[150, 22]",NA,NA
148,213060,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
149,213061,iphone,1,"[700, 10]",NA,NA
150,213062,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
151,213063,iphone,1,"[700, 10]",NA,NA
152,213064,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
153,213065,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
154,213066,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
155,213067,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
156,213068,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
157,213069,wired Headphones,1,"[11.99, 26]",NA,NA
158,213070,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
159,213071,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
160,213072,Google Phone,1,"[600, 8]",NA,NA
161,213073,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
162,213074,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
163,213075,Apple Airpods Headphones,1,"[150, 22]",NA,NA
164,213076,Apple Airpods Headphones,1,"[150, 22]",NA,NA
165,213077,Apple Airpods Headphones,1,"[150, 22]",NA,NA
166,213078,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
167,213079,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
168,213080,27in FHD Monitor,1,"[149.99, 11]",NA,NA
169,213081,wired Headphones,1,"[11.99, 26]",NA,NA
170,213082,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
171,213083,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
172,213084,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
173,213085,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
174,213086,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
175,213087,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
176,213088,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
177,213089,Apple Airpods Headphones,1,"[150, 22]",NA,NA
178,213090,wired Headphones,1,"[11.99, 26]",NA,NA
179,213091,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
180,213092,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
181,213093,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
182,213094,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
183,213095,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
184,213096,Apple Airpods Headphones,1,"[150, 22]",NA,NA
185,213097,Flatscreen Tv,1,"[300, 7]",NA,NA
186,213098,Apple Airpods Headphones,1,"[150, 22]",NA,NA
187,213099,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
188,213100,Google Phone,1,"[600, 8]",NA,NA
189,213101,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
190,213102,27in FHD Monitor,1,"[149.99, 11]",NA,NA
191,213103,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
192,213104,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
193,213105,Apple Airpods Headphones,1,"[150, 22]",NA,NA
194,213106,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
195,213107,Flatscreen Tv,1,"[300, 7]",NA,NA
196,213108,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
197,213109,Thinkpad Laptop,1,"[999.99, 6]",NA,NA
198,213110,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
199,213111,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
200,213112,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
201,213113,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
202,213114,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
203,213115,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
204,213116,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
205,213117,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
206,213118,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
207,213119,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
208,213120,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
209,213121,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
210,213122,Google Phone,1,"[600, 8]",NA,NA
211,213123,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
212,213124,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
213,213125,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
214,213126,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
215,213127,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
216,213128,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
217,213129,20in Monitor,1,"[109.99, 6]",NA,NA
218,213130,wired Headphones,1,"[11.99, 26]",NA,NA
219,213131,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
220,213132,Apple Airpods Headphones,1,"[150, 22]",NA,NA
221,213133,20in Monitor,1,"[109.99, 6]",NA,NA
222,213134,Flatscreen Tv,1,"[300, 7]",NA,NA
223,213135,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
224,213136,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
225,213137,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
226,213138,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
227,213139,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
228,213140,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
229,213141,wired Headphones,1,"[11.99, 26]",NA,NA
230,213142,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
231,213143,27in 4k Gaming Monitor,1,"[389.99, 9]",NA,NA
232,213144,Google Phone,1,"[600, 8]",NA,NA
233,213145,Verybad Phone,1,"[400, 3]",NA,NA
234,213146,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
235,213147,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
236,213148,wired Headphones,1,"[11.99, 26]",NA,NA
237,213149,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
238,213150,27in 4k Gaming Monitor,1,"[389.99, 9]",NA,NA
239,213151,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
240,213152,wired Headphones,1,"[11.99, 26]",NA,NA
241,213153,Apple Airpods Headphones,1,"[150, 22]",NA,NA
242,213154,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
243,213155,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
244,213156,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
245,213157,20in Monitor,1,"[109.99, 6]",NA,NA
246,213158,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
247,213159,iphone,1,"[700, 10]",NA,NA
248,213160,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
249,213161,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
250,213162,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
251,213163,wired Headphones,1,"[11.99, 26]",NA,NA
252,213164,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
253,213165,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
254,213166,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
255,213167,wired Headphones,1,"[11.99, 26]",NA,NA
256,213168,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
257,213169,27in FHD Monitor,1,"[149.99, 11]",NA,NA
258,213170,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
259,213171,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
260,213172,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
261,213173,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
262,213174,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
263,213175,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
264,213176,iphone,1,"[700, 10]",NA,NA
265,213177,iphone,1,"[700, 10]",NA,NA
266,213178,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
267,213179,27in 4k Gaming Monitor,1,"[389.99, 9]",NA,NA
268,213180,Flatscreen Tv,1,"[300, 7]",NA,NA
269,213181,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
270,213182,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
271,213183,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
272,213184,Apple Airpods Headphones,1,"[150, 22]",NA,NA
273,213185,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
274,213186,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
275,213187,Google Phone,1,"[600, 8]",NA,NA
276,213188,27in 4k Gaming Monitor,1,"[389.99, 9]",NA,NA
277,213189,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
278,213190,Flatscreen Tv,1,"[300, 7]",NA,NA
279,213191,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
280,213192,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
281,213193,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
282,213194,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
283,213195,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
284,213196,27in 4k Gaming Monitor,1,"[389.99, 9]",NA,NA
285,213197,27in 4k Gaming Monitor,1,"[389.99, 9]",NA,NA
286,213198,27in 4k Gaming Monitor,1,"[389.99, 9]",NA,NA
287,213199,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
288,213200,wired Headphones,1,"[11.99, 26]",NA,NA
289,213201,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
290,213202,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
291,213203,wired Headphones,1,"[11.99, 26]",NA,NA
292,213204,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
293,213205,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
294,213206,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
295,213207,Verybad Phone,1,"[400, 3]",NA,NA
296,213208,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
297,213209,wired Headphones,1,"[11.99, 26]",NA,NA
298,213210,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
299,213211,Google Phone,1,"[600, 8]",NA,NA
300,213212,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
301,213213,27in FHD Monitor,1,"[149.99, 11]",NA,NA
302,213214,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
303,213215,27in FHD Monitor,1,"[149.99, 11]",NA,NA
304,213216,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
305,213217,20in Monitor,1,"[109.99, 6]",NA,NA
306,213218,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
307,213219,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
308,213220,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
309,213221,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
310,213222,20in Monitor,1,"[109.99, 6]",NA,NA
311,213223,Flatscreen Tv,1,"[300, 7]",NA,NA
312,213224,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
313,213225,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
314,213226,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
315,213227,Google Phone,1,"[600, 8]",NA,NA
316,213228,Apple Airpods Headphones,1,"[150, 22]",NA,NA
317,213229,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
318,213230,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
319,213231,wired Headphones,1,"[11.99, 26]",NA,NA
320,213232,Apple Airpods Headphones,1,"[150, 22]",NA,NA
321,213233,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
322,213234,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
323,213235,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
324,213236,wired Headphones,1,"[11.99, 26]",NA,NA
325,213237,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
326,213238,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
327,213239,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
328,213240,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
329,213241,Flatscreen Tv,1,"[300, 7]",NA,NA
330,213242,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
331,213243,LG Washing Machine,1,"[600.0, 1]",NA,NA
332,213244,Flatscreen Tv,1,"[300, 7]",NA,NA
333,213245,Apple Airpods Headphones,1,"[150, 22]",NA,NA
334,213246,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
335,213247,Apple Airpods Headphones,1,"[150, 22]",NA,NA
336,213248,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
337,213249,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
338,213250,27in FHD Monitor,1,"[149.99, 11]",NA,NA
339,213251,Apple Airpods Headphones,1,"[150, 22]",NA,NA
340,213252,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
341,213253,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
342,213254,Apple Airpods Headphones,1,"[150, 22]",NA,NA
343,213255,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
344,213256,20in Monitor,1,"[109.99, 6]",NA,NA
345,213257,Flatscreen Tv,1,"[300, 7]",NA,NA
346,213258,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
347,213259,Apple Airpods Headphones,1,"[150, 22]",NA,NA
348,213260,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
349,213261,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
350,213262,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
351,213263,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
352,213264,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
353,213265,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
354,213266,wired Headphones,1,"[11.99, 26]",NA,NA
355,213267,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
356,213268,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
357,213269,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
358,213270,27in 4k Gaming Monitor,1,"[389.99, 9]",NA,NA
359,213271,wired Headphones,1,"[11.99, 26]",NA,NA
360,213272,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
361,213273,Flatscreen Tv,1,"[300, 7]",NA,NA
362,213274,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
363,213275,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
364,213276,Apple Airpods Headphones,1,"[150, 22]",NA,NA
365,213277,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
366,213278,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
367,213279,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
368,213280,27in FHD Monitor,1,"[149.99, 11]",NA,NA
369,213281,27in 4k Gaming Monitor,1,"[389.99, 9]",NA,NA
370,213282,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
371,213283,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
372,213284,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
373,213285,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
374,213286,27in 4k Gaming Monitor,1,"[389.99, 9]",NA,NA
375,213287,LG Dryer,1,"[600.0, 1]",NA,NA
376,213288,wired Headphones,1,"[11.99, 26]",NA,NA
377,213289,iphone,1,"[700, 10]",NA,NA
378,213290,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
379,213291,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
380,213292,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
381,213293,Google Phone,1,"[600, 8]",NA,NA
382,213294,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
383,213295,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
384,213296,wired Headphones,1,"[11.99, 26]",NA,NA
385,213297,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
386,213298,LG Washing Machine,1,"[600.0, 1]",NA,NA
387,213299,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
388,213300,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
389,213301,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
390,213302,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
391,213303,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
392,213304,iphone,1,"[700, 10]",NA,NA
393,213305,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
394,213306,Apple Airpods Headphones,1,"[150, 22]",NA,NA
395,213307,wired Headphones,1,"[11.99, 26]",NA,NA
396,213308,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
397,213309,wired Headphones,1,"[11.99, 26]",NA,NA
398,213310,20in Monitor,1,"[109.99, 6]",NA,NA
399,213311,Apple Airpods Headphones,1,"[150, 22]",NA,NA
400,213312,wired Headphones,1,"[11.99, 26]",NA,NA
401,213313,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
402,213314,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
403,213315,iphone,1,"[700, 10]",NA,NA
404,213316,wired Headphones,1,"[11.99, 26]",NA,NA
405,213317,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
406,213318,wired Headphones,1,"[11.99, 26]",NA,NA
407,213319,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
408,213320,27in FHD Monitor,1,"[149.99, 11]",NA,NA
409,213321,27in 4k Gaming Monitor,1,"[389.99, 9]",NA,NA
410,213322,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
411,213323,iphone,1,"[700, 10]",NA,NA
412,213324,iphone,1,"[700, 10]",NA,NA
413,213325,Thinkpad Laptop,1,"[999.99, 6]",NA,NA
414,213326,Apple Airpods Headphones,1,"[150, 22]",NA,NA
415,213327,Apple Airpods Headphones,1,"[150, 22]",NA,NA
416,213328,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
