,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
50,195504,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
51,195505,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
52,195506,wired Headphones,1,"[11.99, 26]",NA,NA
53,195507,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
54,195508,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
55,195509,iphone,1,"[700, 10]",NA,NA
56,195510,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
57,195511,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
58,195512,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
59,195513,wired Headphones,1,"[11.99, 26]",NA,NA
60,195514,Apple Airpods Headphones,1,"[150, 22]",NA,NA
61,195515,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
62,195516,wired Headphones,1,"[11.99, 26]",NA,NA
63,195517,27in 4k Gaming Monitor,1,"[389.99, 9]",NA,NA
64,195518,20in Monitor,1,"[109.99, 6]",NA,NA
65,195519,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
66,195520,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
67,195521,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
68,195522,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
69,195523,20in Monitor,1,"[109.99, 6]",NA,NA
70,195524,27in FHD Monitor,1,"[149.99, 11]",NA,NA
71,195525,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
72,195526,wired Headphones,1,"[11.99, 26]",NA,NA
73,195527,27in 4k Gaming Monitor,1,"[389.99, 9]",NA,NA
74,195528,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
75,195529,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
76,195530,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
77,195531,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
78,195532,wired Headphones,1,"[11.99, 26]",NA,NA
79,195533,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
80,195534,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
81,195535,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
82,195536,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
83,195537,Google Phone,1,"[600, 8]",NA,NA
84,195538,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
85,195539,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
86,195540,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
87,195541,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
88,195542,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
89,195543,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
90,195544,iphone,1,"[700, 10]",NA,NA
91,195545,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
92,195546,27in 4k Gaming Monitor,1,"[389.99, 9]",NA,NA
93,195547,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
94,195548,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
95,195549,wired Headphones,1,"[11.99, 26]",NA,NA
96,195550,Verybad Phone,1,"[400, 3]",NA,NA
97,195551,Flatscreen Tv,1,"[300, 7]",NA,NA
98,195552,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
99,195553,Apple Airpods Headphones,1,"[150, 22]",NA,NA
100,195554,Apple Airpods Headphones,1,"[150, 22]",NA,NA
101,195555,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
102,195556,wired Headphones,1,"[11.99, 26]",NA,NA
103,195557,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
104,195558,Flatscreen Tv,1,"[300, 7]",NA,NA
105,195559,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
106,195560,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
107,195561,wired Headphones,1,"[11.99, 26]",NA,NA
108,195562,20in Monitor,1,"[109.99, 6]",NA,NA
109,195563,wired Headphones,1,"[11.99, 26]",NA,NA
110,195564,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
111,195565,Google Phone,1,"[600, 8]",NA,NA
112,195566,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
113,195567,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
114,195568,iphone,1,"[700, 10]",NA,NA
115,195569,27in 4k Gaming Monitor,1,"[389.99, 9]",NA,NA
116,195570,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
117,195571,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
118,195572,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
119,195573,Google Phone,1,"[600, 8]",NA,NA
120,195574,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
121,195575,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
122,195576,wired Headphones,1,"[11.99, 26]",NA,NA
123,195577,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
124,195578,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
125,195579,Apple Airpods Headphones,1,"[150, 22]",NA,NA
126,195580,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
127,195581,Thinkpad Laptop,1,"[999.99, 6]",NA,NA
128,195582,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
129,195583,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
130,195584,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
131,195585,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
132,195586,Apple Airpods Headphones,1,"[150, 22]",NA,NA
133,195587,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
134,195588,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
135,195589,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
136,195590,27in FHD Monitor,1,"[149.99, 11]",NA,NA
137,195591,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
138,195592,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
139,195593,Thinkpad Laptop,1,"[999.99, 6]",NA,NA
140,195594,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
141,195595,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
142,195596,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
143,195597,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
144,195598,27in FHD Monitor,1,"[149.99, 11]",NA,NA
145,195599,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
146,195600,Thinkpad Laptop,1,"[999.99, 6]",NA,NA
147,195601,iphone,1,"[700, 10]",NA,NA
148,195602,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
149,195603,Apple Airpods Headphones,1,"[150, 22]",NA,NA
150,195604,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
151,195605,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
152,195606,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
153,195607,Apple Airpods Headphones,1,"[150, 22]",NA,NA
154,195608,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
155,195609,Google Phone,1,"[600, 8]",NA,NA
156,195610,iphone,1,"[700, 10]",NA,NA
157,195611,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
158,195612,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
159,195613,Apple Airpods Headphones,1,"[150, 22]",NA,NA
160,195614,Apple Airpods Headphones,1,"[150, 22]",NA,NA
161,195615,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
162,195616,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
163,195617,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
164,195618,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
165,195619,Google Phone,1,"[600, 8]",NA,NA
166,195620,wired Headphones,1,"[11.99, 26]",NA,NA
167,195621,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
168,195622,Google Phone,1,"[600, 8]",NA,NA
169,195623,Apple Airpods Headphones,1,"[150, 22]",NA,NA
170,195624,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
171,195625,iphone,1,"[700, 10]",NA,NA
172,195626,iphone,1,"[700, 10]",NA,NA
173,195627,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
174,195628,iphone,1,"[700, 10]",NA,NA
175,195629,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
176,195630,27in FHD Monitor,1,"[149.99, 11]",NA,NA
177,195631,Verybad Phone,1,"[400, 3]",NA,NA
178,195632,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
179,195633,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
180,195634,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
181,195635,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
182,195636,Apple Airpods Headphones,1,"[150, 22]",NA,NA
183,195637,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
184,195638,wired Headphones,1,"[11.99, 26]",NA,NA
185,195639,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
186,195640,Apple Airpods Headphones,1,"[150, 22]",NA,NA
187,195641,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
188,195642,LG Dryer,1,"[600.0, 1]",NA,NA
189,195643,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
190,195644,Apple Airpods Headphones,1,"[150, 22]",NA,NA
191,195645,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
192,195646,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
193,195647,iphone,1,"[700, 10]",NA,NA
194,195648,Google Phone,1,"[600, 8]",NA,NA
195,195649,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
196,195650,Apple Airpods Headphones,1,"[150, 22]",NA,NA
197,195651,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
198,195652,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
199,195653,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
200,195654,wired Headphones,1,"[11.99, 26]",NA,NA
201,195655,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
202,195656,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
203,195657,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
204,195658,wired Headphones,1,"[11.99, 26]",NA,NA
205,195659,wired Headphones,1,"[11.99, 26]",NA,NA
206,195660,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
207,195661,wired Headphones,1,"[11.99, 26]",NA,NA
208,195662,Flatscreen Tv,1,"[300, 7]",NA,NA
209,195663,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
210,195664,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
211,195665,Apple Airpods Headphones,1,"[150, 22]",NA,NA
212,195666,wired Headphones,1,"[11.99, 26]",NA,NA
213,195667,Thinkpad Laptop,1,"[999.99, 6]",NA,NA
214,195668,27in 4k Gaming Monitor,1,"[389.99, 9]",NA,NA
215,195669,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
216,195670,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
217,195671,Verybad Phone,1,"[400, 3]",NA,NA
218,195672,LG Washing Machine,1,"[600.0, 1]",NA,NA
219,195673,wired Headphones,1,"[11.99, 26]",NA,NA
220,195674,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
221,195675,wired Headphones,1,"[11.99, 26]",NA,NA
222,195676,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
223,195677,wired Headphones,1,"[11.99, 26]",NA,NA
224,195678,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
225,195679,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
226,195680,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
227,195681,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
228,195682,Verybad Phone,1,"[400, 3]",NA,NA
229,195683,Google Phone,1,"[600, 8]",NA,NA
230,195684,Apple Airpods Headphones,1,"[150, 22]",NA,NA
231,195685,27in 4k Gaming Monitor,1,"[389.99, 9]",NA,NA
232,195686,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
233,195687,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
234,195688,wired Headphones,1,"[11.99, 26]",NA,NA
235,195689,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
236,195690,27in FHD Monitor,1,"[149.99, 11]",NA,NA
237,195691,Google Phone,1,"[600, 8]",NA,NA
238,195692,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
239,195693,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
240,195694,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
241,195695,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
242,195696,wired Headphones,1,"[11.99, 26]",NA,NA
243,195697,Google Phone,1,"[600, 8]",NA,NA
244,195698,LG Washing Machine,1,"[600.0, 1]",NA,NA
245,195699,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
246,195700,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
247,195701,wired Headphones,1,"[11.99, 26]",NA,NA
248,195702,27in 4k Gaming Monitor,1,"[389.99, 9]",NA,NA
249,195703,wired Headphones,1,"[11.99, 26]",NA,NA
250,195704,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
251,195705,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
252,195706,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
253,195707,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
254,195708,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
255,195709,Apple Airpods Headphones,1,"[150, 22]",NA,NA
256,195710,Thinkpad Laptop,1,"[999.99, 6]",NA,NA
257,195711,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
258,195712,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
259,195713,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
260,195714,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
261,195715,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
262,195716,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
263,195717,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
264,195718,iphone,1,"[700, 10]",NA,NA
265,195719,Apple Airpods Headphones,1,"[150, 22]",NA,NA
266,195720,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
267,195721,Thinkpad Laptop,1,"[999.99, 6]",NA,NA
268,195722,wired Headphones,1,"[11.99, 26]",NA,NA
269,195723,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
270,195724,Flatscreen Tv,1,"[300, 7]",NA,NA
271,195725,Flatscreen Tv,1,"[300, 7]",NA,NA
272,195726,27in 4k Gaming Monitor,1,"[389.99, 9]",NA,NA
273,195727,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
274,195728,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
275,195729,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
276,195730,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
277,195731,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
278,195732,wired Headphones,1,"[11.99, 26]",NA,NA
279,195733,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
280,195734,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
281,195735,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
282,195736,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
283,195737,Google Phone,1,"[600, 8]",NA,NA
284,195738,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
285,195739,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
286,195740,Apple Airpods Headphones,1,"[150, 22]",NA,NA
287,195741,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
288,195742,27in FHD Monitor,1,"[149.99, 11]",NA,NA
289,195743,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
290,195744,Thinkpad Laptop,1,"[999.99, 6]",NA,NA
291,195745,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
292,195746,Flatscreen Tv,1,"[300, 7]",NA,NA
293,195747,wired Headphones,1,"[11.99, 26]",NA,NA
294,195748,27in FHD Monitor,1,"[149.99, 11]",NA,NA
295,195749,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
296,195750,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
297,195751,Apple Airpods Headphones,1,"[150, 22]",NA,NA
298,195752,Apple Airpods Headphones,1,"[150, 22]",NA,NA
299,195753,wired Headphones,1,"[11.99, 26]",NA,NA
300,195754,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
301,195755,Google Phone,1,"[600, 8]",NA,NA
302,195756,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
303,195757,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
304,195758,wired Headphones,1,"[11.99, 26]",NA,NA
305,195759,iphone,1,"[700, 10]",NA,NA
306,195760,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
307,195761,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
308,195762,27in 4k Gaming Monitor,1,"[389.99, 9]",NA,NA
309,195763,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
310,195764,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
311,195765,27in 4k Gaming Monitor,1,"[389.99, 9]",NA,NA
312,195766,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
313,195767,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
314,195768,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
315,195769,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
316,195770,27in 4k Gaming Monitor,1,"[389.99, 9]",NA,NA
317,195771,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
318,195772,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
319,195773,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
320,195774,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
321,195775,27in FHD Monitor,1,"[149.99, 11]",NA,NA
322,195776,wired Headphones,1,"[11.99, 26]",NA,NA
323,195777,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
324,195778,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
325,195779,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
326,195780,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
327,195781,Google Phone,1,"[600, 8]",NA,NA
328,195782,Flatscreen Tv,1,"[300, 7]",NA,NA
329,195783,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
330,195784,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
331,195785,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
332,195786,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
333,195787,Google Phone,1,"[600, 8]",NA,NA
334,195788,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
335,195789,iphone,1,"[700, 10]",NA,NA
336,195790,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
337,195791,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
338,195792,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
339,195793,wired Headphones,1,"[11.99, 26]",NA,NA
340,195794,20in Monitor,1,"[109.99, 6]",NA,NA
341,195795,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
342,195796,Apple Airpods Headphones,1,"[150, 22]",NA,NA
343,195797,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
344,195798,wired Headphones,1,"[11.99, 26]",NA,NA
345,195799,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
346,195800,Flatscreen Tv,1,"[300, 7]",NA,NA
347,195801,27in FHD Monitor,1,"[149.99, 11]",NA,NA
348,195802,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
349,195803,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
350,195804,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
351,195805,20in Monitor,1,"[109.99, 6]",NA,NA
352,195806,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
353,195807,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
354,195808,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
355,195809,27in 4k Gaming Monitor,1,"[389.99, 9]",NA,NA
356,195810,wired Headphones,1,"[11.99, 26]",NA,NA
357,195811,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
358,195812,Flatscreen Tv,1,"[300, 7]",NA,NA
359,195813,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
360,195814,Flatscreen Tv,1,"[300, 7]",NA,NA
361,195815,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
362,195816,Thinkpad Laptop,1,"[999.99, 6]",NA,NA
363,195817,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
364,195818,iphone,1,"[700, 10]",NA,NA
365,195819,wired Headphones,1,"[11.99, 26]",NA,NA
366,195820,20in Monitor,1,"[109.99, 6]",NA,NA
367,195821,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
368,195822,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
369,195823,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
370,195824,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
371,195825,wired Headphones,1,"[11.99, 26]",NA,NA
372,195826,27in FHD Monitor,1,"[149.99, 11]",NA,NA
373,195827,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
374,195828,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
375,195829,Verybad Phone,1,"[400, 3]",NA,NA
376,195830,Apple Airpods Headphones,1,"[150, 22]",NA,NA
377,195831,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
378,195832,Apple Airpods Headphones,1,"[150, 22]",NA,NA
379,195833,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
380,195834,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
381,195835,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
382,195836,wired Headphones,1,"[11.99, 26]",NA,NA
383,195837,Apple Airpods Headphones,1,"[150, 22]",NA,NA
384,195838,Apple Airpods Headphones,1,"[150, 22]",NA,NA
385,195839,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
386,195840,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
387,195841,wired Headphones,1,"[11.99, 26]",NA,NA
388,195842,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
389,195843,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
390,195844,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
391,195845,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
392,195846,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
393,195847,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
394,195848,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
395,195849,LG Washing Machine,1,"[600.0, 1]",NA,NA
396,195850,Apple Airpods Headphones,1,"[150, 22]",NA,NA
397,195851,wired Headphones,1,"[11.99, 26]",NA,NA
398,195852,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
399,195853,iphone,1,"[700, 10]",NA,NA
400,195854,Apple Airpods Headphones,1,"[150, 22]",NA,NA
401,195855,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
402,195856,20in Monitor,1,"[109.99, 6]",NA,NA
403,195857,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
404,195858,Thinkpad Laptop,1,"[999.99, 6]",NA,NA
405,195859,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
406,195860,wired Headphones,1,"[11.99, 26]",NA,NA
407,195861,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
408,195862,wired Headphones,1,"[11.99, 26]",NA,NA
409,195863,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
410,195864,wired Headphones,1,"[11.99, 26]",NA,NA
411,195865,Google Phone,1,"[600, 8]",NA,NA
412,195866,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
413,195867,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
414,195868,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
415,195869,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
416,195870,Apple Airpods Headphones,1,"[150, 22]",NA,NA
417,195871,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
418,195872,Flatscreen Tv,1,"[300, 7]",NA,NA
419,195873,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
