,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
232,207115,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
233,207116,Apple Airpods Headphones,1,"[150, 22]",NA,NA
234,207117,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
235,207118,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
236,207119,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
237,207120,Flatscreen Tv,1,"[300, 7]",NA,NA
238,207121,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
239,207122,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
240,207123,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
241,207124,wired Headphones,1,"[11.99, 26]",NA,NA
242,207125,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
243,207126,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
244,207127,Google Phone,1,"[600, 8]",NA,NA
245,207128,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
246,207129,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
247,207130,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
248,207131,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
249,207132,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
250,207133,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
251,207134,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
252,207135,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
253,207136,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
254,207137,Apple Airpods Headphones,1,"[150, 22]",NA,NA
255,207138,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
256,207139,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
257,207140,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
258,207141,Google Phone,1,"[600, 8]",NA,NA
259,207142,Flatscreen Tv,1,"[300, 7]",NA,NA
260,207143,Flatscreen Tv,1,"[300, 7]",NA,NA
261,207144,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
262,207145,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
263,207146,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
264,207147,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
265,207148,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
266,207149,Verybad Phone,1,"[400, 3]",NA,NA
267,207150,Google Phone,1,"[600, 8]",NA,NA
268,207151,20in Monitor,1,"[109.99, 6]",NA,NA
269,207152,wired Headphones,1,"[11.99, 26]",NA,NA
270,207153,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
271,207154,iphone,1,"[700, 10]",NA,NA
272,207155,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
273,207156,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
274,207157,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
275,207158,Apple Airpods Headphones,1,"[150, 22]",NA,NA
276,207159,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
277,207160,Apple Airpods Headphones,1,"[150, 22]",NA,NA
278,207161,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
279,207162,LG Washing Machine,1,"[600.0, 1]",NA,NA
280,207163,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
281,207164,wired Headphones,1,"[11.99, 26]",NA,NA
282,207165,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
283,207166,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
284,207167,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
285,207168,wired Headphones,1,"[11.99, 26]",NA,NA
286,207169,wired Headphones,1,"[11.99, 26]",NA,NA
287,207170,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
288,207171,Apple Airpods Headphones,1,"[150, 22]",NA,NA
289,207172,Verybad Phone,1,"[400, 3]",NA,NA
290,207173,Apple Airpods Headphones,1,"[150, 22]",NA,NA
291,207174,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
292,207175,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
293,207176,27in FHD Monitor,1,"[149.99, 11]",NA,NA
294,207177,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
295,207178,27in FHD Monitor,1,"[149.99, 11]",NA,NA
296,207179,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
297,207180,27in FHD Monitor,1,"[149.99, 11]",NA,NA
298,207181,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
299,207182,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
300,207183,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
301,207184,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
302,207185,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
303,207186,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
304,207187,wired Headphones,1,"[11.99, 26]",NA,NA
305,207188,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
306,207189,iphone,1,"[700, 10]",NA,NA
307,207190,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
308,207191,27in FHD Monitor,1,"[149.99, 11]",NA,NA
309,207192,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
310,207193,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
311,207194,Verybad Phone,1,"[400, 3]",NA,NA
312,207195,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
313,207196,27in 4k Gaming Monitor,1,"[389.99, 9]",NA,NA
314,207197,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
315,207198,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
316,207199,wired Headphones,1,"[11.99, 26]",NA,NA
317,207200,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
318,207201,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
319,207202,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
320,207203,iphone,1,"[700, 10]",NA,NA
321,207204,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
322,207205,wired Headphones,1,"[11.99, 26]",NA,NA
323,207206,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
324,207207,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
325,207208,27in FHD Monitor,1,"[149.99, 11]",NA,NA
326,207209,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
327,207210,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
328,207211,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
329,207212,Apple Airpods Headphones,1,"[150, 22]",NA,NA
330,207213,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
331,207214,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
332,207215,iphone,1,"[700, 10]",NA,NA
333,207216,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
334,207217,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
335,207218,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
336,207219,wired Headphones,1,"[11.99, 26]",NA,NA
337,207220,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
338,207221,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
339,207222,Thinkpad Laptop,1,"[999.99, 6]",NA,NA
340,207223,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
341,207224,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
342,207225,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
343,207226,wired Headphones,1,"[11.99, 26]",NA,NA
344,207227,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
345,207228,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
346,207229,iphone,1,"[700, 10]",NA,NA
347,207230,wired Headphones,1,"[11.99, 26]",NA,NA
348,207231,Apple Airpods Headphones,1,"[150, 22]",NA,NA
349,207232,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
350,207233,27in FHD Monitor,1,"[149.99, 11]",NA,NA
351,207234,iphone,1,"[700, 10]",NA,NA
352,207235,wired Headphones,1,"[11.99, 26]",NA,NA
353,207236,iphone,1,"[700, 10]",NA,NA
354,207237,wired Headphones,1,"[11.99, 26]",NA,NA
355,207238,Flatscreen Tv,1,"[300, 7]",NA,NA
356,207239,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
357,207240,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
358,207241,wired Headphones,1,"[11.99, 26]",NA,NA
359,207242,wired Headphones,1,"[11.99, 26]",NA,NA
360,207243,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
361,207244,Apple Airpods Headphones,1,"[150, 22]",NA,NA
362,207245,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
363,207246,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
364,207247,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
365,207248,iphone,1,"[700, 10]",NA,NA
366,207249,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
367,207250,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
368,207251,wired Headphones,1,"[11.99, 26]",NA,NA
369,207252,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
370,207253,27in FHD Monitor,1,"[149.99, 11]",NA,NA
371,207254,iphone,1,"[700, 10]",NA,NA
372,207255,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
373,207256,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
374,207257,Apple Airpods Headphones,1,"[150, 22]",NA,NA
375,207258,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
376,207259,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
377,207260,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
378,207261,wired Headphones,1,"[11.99, 26]",NA,NA
379,207262,Google Phone,1,"[600, 8]",NA,NA
380,207263,Flatscreen Tv,1,"[300, 7]",NA,NA
381,207264,iphone,1,"[700, 10]",NA,NA
382,207265,iphone,1,"[700, 10]",NA,NA
383,207266,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
384,207267,27in 4k Gaming Monitor,1,"[389.99, 9]",NA,NA
385,207268,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
386,207269,Verybad Phone,1,"[400, 3]",NA,NA
387,207270,Google Phone,1,"[600, 8]",NA,NA
388,207271,20in Monitor,1,"[109.99, 6]",NA,NA
389,207272,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
390,207273,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
391,207274,27in FHD Monitor,1,"[149.99, 11]",NA,NA
392,207275,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
393,207276,20in Monitor,1,"[109.99, 6]",NA,NA
394,207277,27in FHD Monitor,1,"[149.99, 11]",NA,NA
395,207278,Flatscreen Tv,1,"[300, 7]",NA,NA
396,207279,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
397,207280,Thinkpad Laptop,1,"[999.99, 6]",NA,NA
398,207281,Flatscreen Tv,1,"[300, 7]",NA,NA
399,207282,wired Headphones,1,"[11.99, 26]",NA,NA
400,207283,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
401,207284,27in 4k Gaming Monitor,1,"[389.99, 9]",NA,NA
402,207285,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
403,207286,wired Headphones,1,"[11.99, 26]",NA,NA
404,207287,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
405,207288,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
406,207289,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
407,207290,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
408,207291,wired Headphones,1,"[11.99, 26]",NA,NA
409,207292,27in 4k Gaming Monitor,1,"[389.99, 9]",NA,NA
410,207293,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
411,207294,Apple Airpods Headphones,1,"[150, 22]",NA,NA
412,207295,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
413,207296,iphone,1,"[700, 10]",NA,NA
414,207297,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
415,207298,Apple Airpods Headphones,1,"[150, 22]",NA,NA
416,207299,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
417,207300,20in Monitor,1,"[109.99, 6]",NA,NA
418,207301,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
419,207302,Flatscreen Tv,1,"[300, 7]",NA,NA
