,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
219,249720,27in FHD Monitor,1,"[149.99, 11]",NA,NA
220,249721,20in Monitor,1,"[109.99, 6]",NA,NA
221,249722,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
222,249723,wired Headphones,1,"[11.99, 26]",NA,NA
223,249724,iphone,1,"[700, 10]",NA,NA
224,249725,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
225,249726,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
226,249727,Thinkpad Laptop,1,"[999.99, 6]",NA,NA
227,249728,Flatscreen Tv,1,"[300, 7]",NA,NA
228,249729,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
229,249730,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
230,249731,Thinkpad Laptop,1,"[999.99, 6]",NA,NA
231,249732,Flatscreen Tv,1,"[300, 7]",NA,NA
232,249733,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
233,249734,27in FHD Monitor,1,"[149.99, 11]",NA,NA
234,249735,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
235,249736,Flatscreen Tv,1,"[300, 7]",NA,NA
236,249737,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
237,249738,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
238,249739,27in FHD Monitor,1,"[149.99, 11]",NA,NA
239,249740,27in 4k Gaming Monitor,1,"[389.99, 9]",NA,NA
240,249741,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
241,249742,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
242,249743,LG Washing Machine,1,"[600.0, 1]",NA,NA
243,249744,Apple Airpods Headphones,1,"[150, 22]",NA,NA
244,249745,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
245,249746,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
246,249747,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
247,249748,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
248,249749,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
249,249750,Apple Airpods Headphones,1,"[150, 22]",NA,NA
250,249751,27in FHD Monitor,1,"[149.99, 11]",NA,NA
251,249752,Google Phone,1,"[600, 8]",NA,NA
252,249753,iphone,1,"[700, 10]",NA,NA
253,249754,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
254,249755,Flatscreen Tv,1,"[300, 7]",NA,NA
255,249756,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
256,249757,Google Phone,1,"[600, 8]",NA,NA
257,249758,20in Monitor,1,"[109.99, 6]",NA,NA
258,249759,Apple Airpods Headphones,1,"[150, 22]",NA,NA
259,249760,Apple Airpods Headphones,1,"[150, 22]",NA,NA
260,249761,Thinkpad Laptop,1,"[999.99, 6]",NA,NA
261,249762,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
262,249763,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
263,249764,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
264,249765,27in FHD Monitor,1,"[149.99, 11]",NA,NA
265,249766,27in FHD Monitor,1,"[149.99, 11]",NA,NA
266,249767,Apple Airpods Headphones,1,"[150, 22]",NA,NA
267,249768,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
268,249769,Verybad Phone,1,"[400, 3]",NA,NA
269,249770,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
270,249771,Google Phone,1,"[600, 8]",NA,NA
271,249772,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
272,249773,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
273,249774,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
274,249775,wired Headphones,1,"[11.99, 26]",NA,NA
275,249776,Apple Airpods Headphones,1,"[150, 22]",NA,NA
276,249777,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
277,249778,wired Headphones,1,"[11.99, 26]",NA,NA
278,249779,Apple Airpods Headphones,1,"[150, 22]",NA,NA
279,249780,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
280,249781,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
281,249782,Thinkpad Laptop,1,"[999.99, 6]",NA,NA
282,249783,wired Headphones,1,"[11.99, 26]",NA,NA
283,249784,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
284,249785,iphone,1,"[700, 10]",NA,NA
285,249786,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
286,249787,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
287,249788,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
288,249789,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
289,249790,27in 4k Gaming Monitor,1,"[389.99, 9]",NA,NA
290,249791,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
291,249792,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
292,249793,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
293,249794,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
294,249795,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
295,249796,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
296,249797,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
297,249798,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
298,249799,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
299,249800,wired Headphones,1,"[11.99, 26]",NA,NA
300,249801,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
301,249802,27in FHD Monitor,1,"[149.99, 11]",NA,NA
302,249803,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
303,249804,wired Headphones,1,"[11.99, 26]",NA,NA
304,249805,iphone,1,"[700, 10]",NA,NA
305,249806,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
306,249807,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
307,249808,Flatscreen Tv,1,"[300, 7]",NA,NA
308,249809,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
309,249810,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
310,249811,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
311,249812,wired Headphones,1,"[11.99, 26]",NA,NA
312,249813,iphone,1,"[700, 10]",NA,NA
313,249814,Google Phone,1,"[600, 8]",NA,NA
314,249815,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
315,249816,wired Headphones,1,"[11.99, 26]",NA,NA
316,249817,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
317,249818,Thinkpad Laptop,1,"[999.99, 6]",NA,NA
318,249819,20in Monitor,1,"[109.99, 6]",NA,NA
319,249820,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
320,249821,Google Phone,1,"[600, 8]",NA,NA
321,249822,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
322,249823,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
323,249824,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
324,249825,Flatscreen Tv,1,"[300, 7]",NA,NA
325,249826,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
326,249827,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
327,249828,Thinkpad Laptop,1,"[999.99, 6]",NA,NA
328,249829,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
329,249830,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
330,249831,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
331,249832,Apple Airpods Headphones,1,"[150, 22]",NA,NA
332,249833,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
333,249834,LG Washing Machine,1,"[600.0, 1]",NA,NA
334,249835,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
335,249836,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
336,249837,wired Headphones,1,"[11.99, 26]",NA,NA
337,249838,27in FHD Monitor,1,"[149.99, 11]",NA,NA
338,249839,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
339,249840,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
340,249841,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
341,249842,Flatscreen Tv,1,"[300, 7]",NA,NA
342,249843,iphone,1,"[700, 10]",NA,NA
343,249844,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
344,249845,27in FHD Monitor,1,"[149.99, 11]",NA,NA
345,249846,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
346,249847,iphone,1,"[700, 10]",NA,NA
347,249848,wired Headphones,1,"[11.99, 26]",NA,NA
348,249849,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
349,249850,Apple Airpods Headphones,1,"[150, 22]",NA,NA
350,249851,iphone,1,"[700, 10]",NA,NA
351,249852,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
352,249853,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
353,249854,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
354,249855,wired Headphones,1,"[11.99, 26]",NA,NA
355,249856,27in FHD Monitor,1,"[149.99, 11]",NA,NA
356,249857,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
357,249858,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
358,249859,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
359,249860,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
360,249861,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
361,249862,27in FHD Monitor,1,"[149.99, 11]",NA,NA
362,249863,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
363,249864,iphone,1,"[700, 10]",NA,NA
364,249865,27in FHD Monitor,1,"[149.99, 11]",NA,NA
365,249866,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
366,249867,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
367,249868,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
368,249869,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
369,249870,27in FHD Monitor,1,"[149.99, 11]",NA,NA
370,249871,Apple Airpods Headphones,1,"[150, 22]",NA,NA
371,249872,Apple Airpods Headphones,1,"[150, 22]",NA,NA
372,249873,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
373,249874,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
374,249875,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
375,249876,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
376,249877,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
377,249878,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
378,249879,wired Headphones,1,"[11.99, 26]",NA,NA
379,249880,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
380,249881,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
381,249882,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
382,249883,iphone,1,"[700, 10]",NA,NA
383,249884,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
384,249885,Apple Airpods Headphones,1,"[150, 22]",NA,NA
385,249886,wired Headphones,1,"[11.99, 26]",NA,NA
386,249887,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
387,249888,Flatscreen Tv,1,"[300, 7]",NA,NA
388,249889,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
389,249890,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
390,249891,wired Headphones,1,"[11.99, 26]",NA,NA
391,249892,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
392,249893,27in FHD Monitor,1,"[149.99, 11]",NA,NA
393,249894,wired Headphones,1,"[11.99, 26]",NA,NA
394,249895,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
395,249896,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
396,249897,wired Headphones,1,"[11.99, 26]",NA,NA
397,249898,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
398,249899,wired Headphones,1,"[11.99, 26]",NA,NA
399,249900,Apple Airpods Headphones,1,"[150, 22]",NA,NA
400,249901,Flatscreen Tv,1,"[300, 7]",NA,NA
401,249902,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
402,249903,wired Headphones,1,"[11.99, 26]",NA,NA
403,249904,27in FHD Monitor,1,"[149.99, 11]",NA,NA
404,249905,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
405,249906,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
406,249907,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
407,249908,27in FHD Monitor,1,"[149.99, 11]",NA,NA
408,249909,27in FHD Monitor,1,"[149.99, 11]",NA,NA
409,249910,Bose Soundsport Headphones,1,"[99.99, 19]",NA,NA
410,249911,wired Headphones,1,"[11.99, 26]",NA,NA
411,249912,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
412,249913,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
413,249914,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
414,249915,Google Phone,1,"[600, 8]",NA,NA
415,249916,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
416,249917,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
